phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p	p_method	retinal_trait	systemic_disease	pair_key	locus_index	locus_id	chr	start	stop	n_snps	univ_p_retina	univ_p_systemic	retinal_domain	admission_reason	p_local_rg	local_rg	q_lava_global	q_lava_pair	qc_flag
ret_macular_total_left	sys_ckd_wuttke2019	-0.830728	-1	-0.37373	0.690109	0.13982	1	1.99648504919845e-07	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	0.000411763	0.000311354	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	1.99648504919845e-07	-0.830728	1.3098420800556054e-05	8.584885711553335e-06	
ret_macular_total_left	sys_ad_kunkle2019	-0.197876	-0.78806	0.30503	0.0391549	0	0.63239	0.477950515622241	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	2162	2162	16	81437862	82310204	388	0.000411763	7.1559e-05	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.477950515622241	-0.197876	0.9155315065476284	0.8333160466454446	
ret_art_tort	sys_cad_nikpay2015	-0.107798	-0.56761	0.32547	0.0116205	0	0.33831	0.636106491801294	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	0.000721255	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.636106491801294	-0.107798	0.9662751830063139	0.9011634915696212	
ret_art_tort	sys_stroke_megastroke2018	-0.132045	-0.71274	0.38286	0.0174359	0	0.522	0.636611700660511	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	0.000721255	3.20462e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.636611700660511	-0.132045	0.9662751830063139	0.9604751207223061	
ret_art_tort	sys_t2d_scott2017	0.21426	-0.42856	1	0.0459072	0	1	0.556583749420462	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	0.000721255	0.00680412	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.556583749420462	0.21426	0.9438553156393985	0.9133455641980647	
ret_art_tort	sys_ckd_wuttke2019	-0.155304	-0.78004	0.40741	0.0241195	0	0.63458	0.608175990878899	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	0.000721255	0.000311354	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.608175990878899	-0.155304	0.9598046310104782	0.9471311440988924	
ret_ven_tort	sys_cad_nikpay2015	0.219638	-0.15801	0.60914	0.048241	0	0.37105	0.261738953954602	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	3.38876e-05	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.261738953954602	0.219638	0.7559097768929149	0.7908851874737203	
ret_ven_tort	sys_stroke_megastroke2018	0.427565	-0.0025	0.963	0.182812	0	0.92737	0.0825792187033515	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	3.38876e-05	3.20462e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0825792187033515	0.427565	0.43674610274019754	0.4144770916727595	
ret_ven_tort	sys_t2d_scott2017	-0.0573104	-0.71891	0.57685	0.00328448	0	0.66512	0.862356523052259	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	3.38876e-05	0.00680412	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.862356523052259	-0.0573104	0.9958449629736964	0.9688671077420179	
ret_ven_tort	sys_ckd_wuttke2019	0.1656	-0.33751	0.71142	0.0274235	0	0.51561	0.536009061403535	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	3.38876e-05	0.000311354	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.536009061403535	0.1656	0.9354135044589746	0.9298119106876711	
ret_crae	sys_cad_nikpay2015	0.0835873	-0.4254	0.64228	0.00698683	0	0.46016	0.758930038214713	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	0.00661358	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.758930038214713	0.0835873	0.9862946010072723	0.956295366983861	
ret_crae	sys_stroke_megastroke2018	0.238337	-0.33121	0.97165	0.0568046	0	0.95493	0.473320462305353	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	0.00661358	3.20462e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.473320462305353	0.238337	0.9130486722835188	0.946640924610706	
ret_crae	sys_t2d_scott2017	0.910287	0.28246	1	0.828623	0.08173	1	6.59564099219834e-07	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	0.00661358	0.00680412	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	6.59564099219834e-07	0.910287	3.554823058898622e-05	3.415076335960474e-05	
ret_crae	sys_ckd_wuttke2019	0.0893163	-0.55695	0.84091	0.0079774	0	0.80864	0.802228621419743	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	0.00661358	0.000311354	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.802228621419743	0.0893163	0.9912168950402079	0.9766185017619644	
ret_crae	sys_sle_bentham2015	-0.197817	-1	0.47025	0.0391314	0	1	0.597907087992097	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	2162	2162	16	81437862	82310204	388	0.00661358	0.000889208	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.597907087992097	-0.197817	0.9559895498741747	0.9269696362763804	
ret_crae	sys_ibd_delange2017	0.0121965	-0.48131	0.49997	0.000148755	0	0.35511	0.961141267723955	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	2162	2162	16	81437862	82310204	388	0.00661358	3.54637e-12	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.961141267723955	0.0121965	0.9985897938128142	0.999807100623935	
ret_crve	sys_cad_nikpay2015	0.26218	-0.16493	0.80307	0.0687383	0	0.64663	0.288371376311216	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_cad_nikpay2015	ret_crve__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	0.00143626	2.50227e-09	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.288371376311216	0.26218	0.7884663346331879	0.7786027160402832	
ret_crve	sys_stroke_megastroke2018	-0.367577	-1	0.12844	0.135113	0	1	0.201646839030457	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_stroke_megastroke2018	ret_crve__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	0.00143626	3.20462e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.201646839030457	-0.367577	0.6821948255510915	0.6719497522052282	
ret_crve	sys_t2d_scott2017	0.686886	0.10063	1	0.471813	0.01502	1	0.00275516713043138	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_t2d_scott2017	ret_crve__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	0.00143626	0.00680412	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.00275516713043138	0.686886	0.04136019538005209	0.032996406347785334	
ret_crve	sys_ckd_wuttke2019	-0.078363	-0.71883	0.50145	0.00614076	0	0.58735	0.801252154382402	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_ckd_wuttke2019	ret_crve__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	0.00143626	0.000311354	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.801252154382402	-0.078363	0.9912100656216456	0.9939768905892775	
ret_avr	sys_cad_nikpay2015	-0.176538	-0.56216	0.19935	0.0311658	0	0.31727	0.363486243066114	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	1.92096e-05	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.363486243066114	-0.176538	0.8524529746447083	0.8623131085504618	
ret_avr	sys_stroke_megastroke2018	0.247833	-0.17261	0.74924	0.0614212	0	0.56162	0.291953641212295	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	1.92096e-05	3.20462e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.291953641212295	0.247833	0.7924160286363162	0.7234554060017725	
ret_avr	sys_t2d_scott2017	0.123559	-0.46227	0.80576	0.0152668	0	0.70566	0.702487734690567	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	1.92096e-05	0.00680412	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.702487734690567	0.123559	0.9802550169458162	0.9669124468651598	
ret_avr	sys_ckd_wuttke2019	-0.0201804	-0.52432	0.48984	0.00040725	0	0.36308	0.937827084796671	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	1.92096e-05	0.000311354	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.937827084796671	-0.0201804	0.9985897938128142	0.9991362073539028	
ret_avr	sys_pd_nalls2019_clinical	0.656638	0.18019	1	0.431174	0.033	1	0.00169109518408661	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	2162	2162	16	81437862	82310204	388	1.92096e-05	0.00345511	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.00169109518408661	0.656638	0.02799631784197216	0.029425056203107012	
ret_art_density	sys_cad_nikpay2015	0.357721	-0.11149	1	0.127965	0	1	0.207097689586439	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	0.00803788	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.207097689586439	0.357721	0.6913056168343306	0.6104378056572632	
ret_art_density	sys_stroke_megastroke2018	0.404883	-0.1422	1	0.16393	0	1	0.164674031264122	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	0.00803788	3.20462e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.164674031264122	0.404883	0.6226407400127034	0.7527955714931291	
ret_art_density	sys_t2d_scott2017	0.581254	-0.05931	1	0.337856	0	1	0.0314838004549972	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	0.00803788	0.00680412	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.0314838004549972	0.581254	0.23908432749063463	0.2195580821203752	
ret_art_density	sys_ckd_wuttke2019	-0.153608	-0.95693	0.51158	0.0235953	0	1	0.681784370282802	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_ckd_wuttke2019	ret_art_density__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	0.00803788	0.000311354	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.681784370282802	-0.153608	0.9754915615529597	0.9721042497506115	
ret_ven_density	sys_cad_nikpay2015	0.340802	-0.03576	0.78248	0.116146	0	0.61227	0.1025375481677	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_cad_nikpay2015	ret_ven_density__sys_cad_nikpay2015	2162	2162	16	81437862	82310204	388	5.06608e-05	2.50227e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.1025375481677	0.340802	0.49072549290294887	0.4086748322655094	
ret_ven_density	sys_stroke_megastroke2018	0.0376361	-0.4341	0.52556	0.00141648	0	0.31775	0.877820764835685	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_stroke_megastroke2018	ret_ven_density__sys_stroke_megastroke2018	2162	2162	16	81437862	82310204	388	5.06608e-05	3.20462e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.877820764835685	0.0376361	0.9972484809830132	0.9970892435026911	
ret_ven_density	sys_t2d_scott2017	-0.0667771	-0.73564	0.56679	0.00445919	0	0.6162	0.84071478866942	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	2162	2162	16	81437862	82310204	388	5.06608e-05	0.00680412	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.84071478866942	-0.0667771	0.995144758317208	0.9858401166496165	
ret_ven_density	sys_ckd_wuttke2019	-0.177221	-0.73894	0.30174	0.0314074	0	0.5523	0.504428478693479	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_ckd_wuttke2019	ret_ven_density__sys_ckd_wuttke2019	2162	2162	16	81437862	82310204	388	5.06608e-05	0.000311354	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.504428478693479	-0.177221	0.9241945764618035	0.947420667140816	
ret_gcipl_left	sys_stroke_megastroke2018	-0.0714609	-0.61409	0.43203	0.00510665	0	0.41585	0.788874871780964	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	2163	2163	16	82310205	83077869	484	6.62089e-05	0.000364512	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.788874871780964	-0.0714609	0.9903809321594635	0.9904254435295482	
ret_gcipl_left	sys_pd_nalls2019_clinical	-0.116766	-0.56928	0.29284	0.0136344	0	0.32846	0.595476180038432	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	2163	2163	16	82310205	83077869	484	6.62089e-05	1.98983e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.595476180038432	-0.116766	0.9559336229387012	0.9166595458010024	
ret_inl_left	sys_stroke_megastroke2018	-0.628546	-1	-0.14749	0.39507	0.02358	1	0.00385096455978945	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_stroke_megastroke2018	ret_inl_left__sys_stroke_megastroke2018	2163	2163	16	82310205	83077869	484	0.000376937	0.000364512	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.00385096455978945	-0.628546	0.05346080424146577	0.060233035422347814	
ret_inl_left	sys_pd_nalls2019_clinical	0.0171432	-0.42962	0.48214	0.00029389	0	0.28423	0.941246133986966	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_pd_nalls2019_clinical	ret_inl_left__sys_pd_nalls2019_clinical	2163	2163	16	82310205	83077869	484	0.000376937	1.98983e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.941246133986966	0.0171432	0.9985897938128142	0.9979468259704259	
ret_inl_elm_left	sys_pd_nalls2019_clinical	0.0789395	-0.40735	0.5867	0.00623144	0	0.39044	0.755580681549204	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	2163	2163	16	82310205	83077869	484	0.00136426	1.98983e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.755580681549204	0.0789395	0.9853593837702062	0.971460876277548	
ret_elm_isos_left	sys_ckd_wuttke2019	-0.139696	-0.86518	0.47546	0.0195149	0	0.81801	0.682935748692449	LAVA_rho_CI_normal_approximation_two_sided	ret_elm_isos_left	sys_ckd_wuttke2019	ret_elm_isos_left__sys_ckd_wuttke2019	2163	2163	16	82310205	83077869	484	0.0131105	6.50964e-06	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.682935748692449	-0.139696	0.975599116294859	0.9512065250096408	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	0.35759	-0.14199	1	0.127871	0	1	0.219656326852115	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	2163	2163	16	82310205	83077869	484	0.00871073	1.98983e-07	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.219656326852115	0.35759	0.7053158019078608	0.6802457228472752	
ret_macular_total_left	sys_ckd_wuttke2019	-0.195173	-0.8721	0.37624	0.0380924	0	0.77655	0.539965497604678	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	2163	2163	16	82310205	83077869	484	0.00727182	6.50964e-06	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.539965497604678	-0.195173	0.9369110720058175	0.955052097194202	
ret_ven_tort	sys_cad_nikpay2015	0.279547	-0.20659	0.8896	0.0781464	0	0.80262	0.317480901639642	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	2163	2163	16	82310205	83077869	484	0.00335483	3.49964e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.317480901639642	0.279547	0.818443040335469	0.8576722865190328	
ret_ven_tort	sys_stroke_megastroke2018	-0.277547	-1	0.30512	0.0770324	0	1	0.404499421751821	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	2163	2163	16	82310205	83077869	484	0.00335483	0.000364512	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.404499421751821	-0.277547	0.87676037917973	0.8599067869355109	
ret_ven_tort	sys_ckd_wuttke2019	0.497828	0.02558	1	0.247833	0.00341	1	0.0452118170994648	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	2163	2163	16	82310205	83077869	484	0.00335483	6.50964e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.0452118170994648	0.497828	0.30138564780478655	0.32733355580012513	
ret_crae	sys_cad_nikpay2015	-0.1623	-0.79573	0.3555	0.0263413	0	0.66101	0.580516750696416	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	2163	2163	16	82310205	83077869	484	0.00638213	3.49964e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.580516750696416	-0.1623	0.9516668191603043	0.9324053290295174	
ret_crae	sys_stroke_megastroke2018	0.125362	-0.538	0.90167	0.0157157	0	0.89906	0.732851271103579	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	2163	2163	16	82310205	83077869	484	0.00638213	0.000364512	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.732851271103579	0.125362	0.9833973647792879	0.977080880821522	
ret_crae	sys_ckd_wuttke2019	0.619758	0.12217	1	0.384101	0.01737	1	0.00564856383341233	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	2163	2163	16	82310205	83077869	484	0.00638213	6.50964e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.00564856383341233	0.619758	0.0718468116886544	0.07827295597728515	
ret_crae	sys_sle_bentham2015	0.106382	-0.4216	0.68259	0.0113171	0	0.51154	0.705682256456837	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	2163	2163	16	82310205	83077869	484	0.00638213	3.07229e-08	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.705682256456837	0.106382	0.9808135638944843	0.9669545359648068	
ret_crae	sys_ibd_delange2017	-0.557721	-1	-0.00076	0.311053	0.00354	1	0.0286776929495873	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	2163	2163	16	82310205	83077869	484	0.00638213	0.000253777	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0286776929495873	-0.557721	0.2252423823125877	0.24140083305665258	
ret_avr	sys_cad_nikpay2015	0.180034	-0.33324	0.7811	0.0324124	0	0.64121	0.526532603169801	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	2163	2163	16	82310205	83077869	484	0.00464232	3.49964e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.526532603169801	0.180034	0.9312792850031747	0.9102075233090358	
ret_avr	sys_stroke_megastroke2018	-0.0868256	-0.80694	0.55762	0.00753868	0	0.7635	0.803035041740717	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	2163	2163	16	82310205	83077869	484	0.00464232	0.000364512	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.803035041740717	-0.0868256	0.9912168950402079	0.9758766730516363	
ret_avr	sys_ckd_wuttke2019	0.394791	-0.12585	1	0.15586	0	1	0.169266820291944	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	2163	2163	16	82310205	83077869	484	0.00464232	6.50964e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.169266820291944	0.394791	0.6305117963674107	0.6360329004909412	
ret_avr	sys_pd_nalls2019_clinical	0.0917771	-0.43096	0.65183	0.00842303	0	0.48237	0.739698648033724	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	2163	2163	16	82310205	83077869	484	0.00464232	1.98983e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.739698648033724	0.0917771	0.9840058464455833	0.9322641125212701	
ret_rnfl_left	sys_pd_nalls2019_clinical	-0.448587	-1	0.11096	0.20123	0	1	0.113466802281283	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_pd_nalls2019_clinical	ret_rnfl_left__sys_pd_nalls2019_clinical	2164	2164	16	83077870	83778371	540	0.0238029	6.11192e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.113466802281283	-0.448587	0.5151958994217312	0.4272366730954214	
ret_gcipl_left	sys_stroke_megastroke2018	0.090151	-0.90667	1	0.00812721	0	1	0.85296104619724	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	2164	2164	16	83077870	83778371	540	0.016362	0.017658	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.85296104619724	0.090151	0.995144758317208	0.9904254435295482	
ret_gcipl_left	sys_pd_nalls2019_clinical	0.32645	-0.20893	1	0.10657	0	1	0.289824505126302	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	2164	2164	16	83077870	83778371	540	0.016362	6.11192e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.289824505126302	0.32645	0.7900919675789164	0.7303556676612	
ret_inl_left	sys_stroke_megastroke2018	0.125309	-0.63705	0.99935	0.0157024	0	1	0.764045591940727	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_stroke_megastroke2018	ret_inl_left__sys_stroke_megastroke2018	2164	2164	16	83077870	83778371	540	0.000746106	0.017658	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.764045591940727	0.125309	0.9867903988853493	0.9810017068324497	
ret_inl_left	sys_pd_nalls2019_clinical	0.100251	-0.37491	0.60709	0.0100503	0	0.39092	0.689023990180243	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_pd_nalls2019_clinical	ret_inl_left__sys_pd_nalls2019_clinical	2164	2164	16	83077870	83778371	540	0.000746106	6.11192e-07	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.689023990180243	0.100251	0.9769768858838164	0.9401472146470652	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	0.516707	-0.01665	1	0.266986	0	1	0.0463400472369268	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	2164	2164	16	83077870	83778371	540	0.0220848	6.11192e-07	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0463400472369268	0.516707	0.30640554681803545	0.2806509903081482	
ret_art_tort	sys_stroke_megastroke2018	0.471494	-0.12346	1	0.222307	0	1	0.099945800533739	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	2164	2164	16	83077870	83778371	540	0.000192591	0.017658	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.099945800533739	0.471494	0.4856729820742463	0.5306502032125348	
ret_art_tort	sys_t2d_scott2017	-0.402175	-1	0.24708	0.161745	0	1	0.206175948875499	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	2164	2164	16	83077870	83778371	540	0.000192591	0.0343937	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.206175948875499	-0.402175	0.6899623598955773	0.7304909446913376	
ret_rnfl_left	sys_pd_nalls2019_clinical	0.496671	-0.12597	1	0.246682	0	1	0.0837912282050153	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_pd_nalls2019_clinical	ret_rnfl_left__sys_pd_nalls2019_clinical	2165	2165	16	83778372	84440154	412	3.25908e-05	0.0395	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0837912282050153	0.496671	0.4408745989377152	0.3763873764393357	
