pair_id	direction	n_iv_final	heterogeneity_Q	heterogeneity_p	egger_intercept	egger_p	weighted_median	weighted_median_p	weighted_mode	weighted_mode_p	loo_status	loo_beta_min	loo_beta_max	presso_status	steiger_direction	steiger_p	variance_explained_exposure	variance_explained_outcome
ret_elm_isos_left__sys_ad_kunkle2019	sys_ad_kunkle2019_to_ret_elm_isos_left	18	11.01346315510188	0.8558632523135674	-0.0004352041996648	0.7719819880337115	0.0032800476535791	0.667532817919239	0.0016525969701325	0.8286644533301464	COMPUTED	-0.0040768011131232	0.0029159995348501	COMPUTED_NO_OUTLIER	True	0.0	0.3346634975276982	0.000230273790132
ret_elm_isos_left__sys_pd_nalls2019_clinical	ret_elm_isos_left_to_sys_pd_nalls2019_clinical	17	6.8960152640427985	0.975213629104942	0.0014606217630997	0.7174624895588164	0.2309860022482637	0.0337501143370532	0.1474977476601033	0.1751993605127483	COMPUTED	0.1350832281330612	0.1904581852418402	COMPUTED_NO_OUTLIER	True	6.26883776212739e-34	0.01881651431397	0.0021883599582557
ret_elm_isos_left__sys_pd_nalls2019_clinical	sys_pd_nalls2019_clinical_to_ret_elm_isos_left	10	27.853551793562545	0.0010091141309541	0.0055039828025159	0.2265608052588203	-0.0391128107074569	0.0040181779971644	0.0053217226799375	0.6954938222265608	COMPUTED	-0.0231610788958641	0.0020236053146149	COMPUTED_NO_OUTLIER	True	0.0	0.1236095278382324	0.0007293141444445
ret_elm_isos_left__sys_sle_bentham2015	ret_elm_isos_left_to_sys_sle_bentham2015	17	36.21110364245386	0.0027043642715306	-0.0010854587406276	0.9351386175014204	-0.2658356917902765	0.0751930718828529	-0.0822463050756212	0.5819840679550055	COMPUTED	-0.1499585649884876	0.0475913368919368	COMPUTED_NO_OUTLIER	True	0.4366151069827918	0.0192447696910237	0.0172275603220181
ret_elm_isos_left__sys_sle_bentham2015	sys_sle_bentham2015_to_ret_elm_isos_left	28	28.52020078837653	0.3845408822267311	-0.0012620724948263	0.4666556448085218	-0.0027253246030283	0.5246501820539111	-0.0010988443241127	0.7975556951760374	COMPUTED	-0.0073257554894402	0.0002108891495309	COMPUTED_NO_OUTLIER	True	0.0	0.999998000001	0.0005188170638271
ret_elm_isos_left__sys_ibd_delange2017	ret_elm_isos_left_to_sys_ibd_delange2017	16	23.6237686998914	0.0717642302054222	0.0007407109724035	0.8823084924146002	0.0746456579610043	0.2658842164792064	0.0309553927348036	0.6445195471321392	COMPUTED	-0.045904144411602	0.0273848074604944	COMPUTED_NO_OUTLIER	True	1.9927646802395176e-46	0.0175629099482589	0.0021182725249942
ret_elm_isos_left__sys_ibd_delange2017	sys_ibd_delange2017_to_ret_elm_isos_left	90	129.1071245334271	0.0035318602662754	0.0003547990091609	0.7163984517478005	0.0068295767465578	0.2777515834207188	0.0073640852720366	0.2418680572251097	COMPUTED	-0.0002223386357629	0.004157619322059	COMPUTED_NO_OUTLIER	NA	NA	NA	NA
ret_isos_rpe_left__sys_cad_nikpay2015	ret_isos_rpe_left_to_sys_cad_nikpay2015	48	80.1540146669447	0.0018337547818978	-0.0008369683728148	0.7111912327970138	0.0400010078994116	0.1054852155505066	0.0616537986090126	0.0125920648371903	COMPUTED	0.0022468052505345	0.023258408434692	COMPUTED_NO_OUTLIER	True	0.0	0.0761666956215758	0.0039489085447346
ret_isos_rpe_left__sys_cad_nikpay2015	sys_cad_nikpay2015_to_ret_isos_rpe_left	30	53.61038744762423	0.0035860022861219	0.0021136738017835	0.3327355050348288	-0.006051157956784	0.6728440595874772	-0.0051171681530702	0.7210361003288079	COMPUTED	0.0029996495254944	0.0171327552188052	COMPUTED_NO_OUTLIER	True	0.0	0.0961566686599282	0.0012949985609456
ret_isos_rpe_left__sys_stroke_megastroke2018	ret_isos_rpe_left_to_sys_stroke_megastroke2018	46	57.658548229224955	0.0976148267711163	-0.000311841673274	0.8836207017261881	-0.0266347050206418	0.3255045846834347	-0.0354595386017753	0.190543142430839	COMPUTED	0.0007150433355939	0.0297882053733987	COMPUTED_NO_OUTLIER	True	0.0	0.0723956160965261	0.0032227053178551
ret_isos_rpe_left__sys_stroke_megastroke2018	sys_stroke_megastroke2018_to_ret_isos_rpe_left	7	6.903753596113581	0.329839863860587	0.0150670649126028	0.614289284153621	-0.0211719242902208	0.6050982018788553	0.0101690159311232	0.8038571067386215	COMPUTED	-0.0470556658342177	0.0085670619936159	COMPUTED_NO_OUTLIER	True	1.3244798498680914e-79	0.0126013954123037	0.0001695766572166
ret_isos_rpe_left__sys_t2d_scott2017	ret_isos_rpe_left_to_sys_t2d_scott2017	43	62.33975772980845	0.0223507746045529	0.0023349224658991	0.4099705784698555	0.1007677904029959	0.0029672771271699	0.1449518537130716	1.921165077080926e-05	COMPUTED	0.0427906600151478	0.0784357266914978	COMPUTED_NO_OUTLIER	True	5.677600742937082e-262	0.0678483827140836	0.0053797195516141
ret_isos_rpe_left__sys_t2d_scott2017	sys_t2d_scott2017_to_ret_isos_rpe_left	28	46.00018298798362	0.0127223431896937	-0.0024083739296911	0.1964546325553713	0.0002179796551724	0.9858988952484752	0.0120047539368273	0.3303749757868527	COMPUTED	-0.0241386716800698	-0.0110488788632764	COMPUTED_NO_OUTLIER	NA	NA	NA	NA
ret_isos_rpe_left__sys_ckd_wuttke2019	ret_isos_rpe_left_to_sys_ckd_wuttke2019	48	56.73731599146547	0.1562414925428019	-0.0005789331023363	0.7554114395325044	0.0146985330863979	0.5471270608477916	0.0336616182571662	0.1679493460663239	COMPUTED	-0.0154956978134176	-0.0002912977454221	COMPUTED_NO_OUTLIER	True	0.0	0.0761666956215758	0.0026901888904313
ret_isos_rpe_left__sys_ckd_wuttke2019	sys_ckd_wuttke2019_to_ret_isos_rpe_left	16	10.188916069190933	0.8076912487823318	0.0007965273410127	0.6676159607530154	-0.0345939204291461	0.0851890487613914	-0.0366390982231257	0.0682874216995205	COMPUTED	-0.0386524107799859	-0.0244231349239775	COMPUTED_NO_OUTLIER	True	0.0	0.050369252914	0.0002609508280089
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left_to_sys_ad_kunkle2019	48	41.110560048600966	0.7140586515498932	0.0029192227455261	0.2161281115780551	-0.0085765959705007	0.8196253132619087	0.0162950748188954	0.6648411615705798	COMPUTED	-0.0197493801629896	0.0088161667791804	COMPUTED_NO_OUTLIER	True	1.4257927940594423e-273	0.0761666956215758	0.0045519933246104
ret_isos_rpe_left__sys_ad_kunkle2019	sys_ad_kunkle2019_to_ret_isos_rpe_left	18	26.1212448447188	0.0722797256932644	0.0054801065969553	0.0071025928109252	0.0107416347249559	0.1655235917277622	0.0134540395156178	0.0824048615095679	COMPUTED	0.0122333829579639	0.0255913178296489	COMPUTED_NO_OUTLIER	True	0.0	0.3346634975276982	0.0006802372156263
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left_to_sys_pd_nalls2019_clinical	46	54.49867332770901	0.1568315159971144	-0.0083720847892527	0.0526415783620119	-0.0235856389188771	0.6846127768620935	0.0511017722020366	0.3788366478128436	COMPUTED	0.0421243442903153	0.0875627951717977	COMPUTED_NO_OUTLIER	True	5.355243074669433e-91	0.0722636732888547	0.0151599879039406
ret_isos_rpe_left__sys_pd_nalls2019_clinical	sys_pd_nalls2019_clinical_to_ret_isos_rpe_left	10	13.276218620138778	0.1505007850416932	0.0047470903683978	0.0998508766915522	-0.0015309921082299	0.910054347341041	0.0038014484234306	0.7790907667264714	COMPUTED	-0.0216865159338298	-0.0064507797726834	COMPUTED_NO_OUTLIER	True	0.0	0.1236095278382324	0.0003478343929401
ret_isos_rpe_left__sys_sle_bentham2015	ret_isos_rpe_left_to_sys_sle_bentham2015	40	72.78652265129179	0.0008287842546673	0.000546725480953	0.9462255824545448	0.1034794519270181	0.1988991301434092	0.0469099767218779	0.5603067373134658	COMPUTED	0.0104670192123316	0.0825935562438529	COMPUTED_NO_OUTLIER	True	1.9453684522353463e-11	0.0613665704819174	0.0343019529411243
ret_isos_rpe_left__sys_sle_bentham2015	sys_sle_bentham2015_to_ret_isos_rpe_left	28	35.180329886413865	0.1343565049556321	-0.0030156743084322	0.1231518157418244	-0.0080891680666207	0.0621974316082692	-0.0055124601018488	0.2037825181363391	COMPUTED	-0.0042073280814298	-0.0003765771686959	COMPUTED_NO_OUTLIER	True	0.0	0.999998000001	0.0007922991137155
ret_isos_rpe_left__sys_ibd_delange2017	ret_isos_rpe_left_to_sys_ibd_delange2017	42	66.87172199376879	0.0065371000881402	0.0013974453627699	0.6500281330735397	0.0598311053369345	0.0843787420634349	0.0672220725764605	0.0524991413541857	COMPUTED	0.0265246278770098	0.0587523869907969	COMPUTED_NO_OUTLIER	True	2.0097192213114183e-213	0.0672016664644135	0.0056622664184622
ret_isos_rpe_left__sys_ibd_delange2017	sys_ibd_delange2017_to_ret_isos_rpe_left	90	138.52730769083368	0.0006102210715973	-0.000742386508454	0.4961577140209048	-0.0113906976744186	0.0737305358653953	-0.0109423317521202	0.0858165471150324	COMPUTED	-0.0045859718140471	0.0003373140710442	COMPUTED_NO_OUTLIER	NA	NA	NA	NA
ret_macular_total_left__sys_cad_nikpay2015	ret_macular_total_left_to_sys_cad_nikpay2015	61	72.99087411989409	0.1210808158789069	0.0037025651762647	0.0219959335914638	0.00163475450497	0.9501585284871598	0.0164080941625623	0.5304021642109094	COMPUTED	-0.0072511346305444	0.0114292806868805	COMPUTED_NO_OUTLIER	True	0.0	0.0719048040758265	0.0040510478788775
ret_macular_total_left__sys_cad_nikpay2015	sys_cad_nikpay2015_to_ret_macular_total_left	30	50.680199460992256	0.007621513347494	0.0010579788978362	0.6152897959316791	-0.0261470245483054	0.0643484153170244	-0.0459899249539502	0.0011397900662551	COMPUTED	-0.0042609816007635	0.0112095207978577	COMPUTED_NO_OUTLIER	True	0.0	0.0961566686599282	0.0011624989444597
ret_macular_total_left__sys_stroke_megastroke2018	ret_macular_total_left_to_sys_stroke_megastroke2018	60	55.80393813330254	0.5940621200216135	0.0011467210051183	0.4569143333947634	-0.0153357245703867	0.5826847565425528	-0.0068752193823224	0.8054237790429908	COMPUTED	0.0023130454403446	0.0220333346592883	COMPUTED_NO_OUTLIER	True	0.0	0.0704161532052067	0.0031398335719012
ret_macular_total_left__sys_stroke_megastroke2018	sys_stroke_megastroke2018_to_ret_macular_total_left	7	4.924062053466542	0.553589065950131	-0.0316605125469506	0.1271679281784473	0.1294615491009682	0.0014896318830871	0.1440591610210508	0.0004079473427904	COMPUTED	0.0812681399590487	0.129866616682894	COMPUTED_NO_OUTLIER	True	1.4577862295801978e-76	0.0126013954123037	0.0002305760261201
ret_macular_total_left__sys_t2d_scott2017	ret_macular_total_left_to_sys_t2d_scott2017	56	65.12525449108361	0.1649020255380106	0.0017096398744005	0.4384454635842796	0.0068158775868385	0.8434791229673879	-0.0052276883326252	0.8796302901876852	COMPUTED	0.0132271603401654	0.0378403543895439	COMPUTED_NO_OUTLIER	True	1.1423711207030744e-258	0.0683261592942086	0.0057533152536715
ret_macular_total_left__sys_t2d_scott2017	sys_t2d_scott2017_to_ret_macular_total_left	28	52.57299481734088	0.002265333539614	-0.0009361726311644	0.6519296650972137	-0.0653347058823529	8.680658152237355e-08	-0.0454708063549633	0.0001952548789452	COMPUTED	-0.0340407294580575	-0.0180433989477311	COMPUTED_NO_OUTLIER	NA	NA	NA	NA
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left_to_sys_ckd_wuttke2019	54	88.70912257013417	0.0015290427046271	0.0027667066560963	0.2017597472732407	0.0349524064731856	0.1904835682364587	0.0227316454748951	0.3945368132025689	COMPUTED	-0.0638820973859474	-0.0309964072127974	COMPUTED_NO_OUTLIER	True	5.3201425233566095e-294	0.0652901877757012	0.0052838659380841
ret_macular_total_left__sys_ckd_wuttke2019	sys_ckd_wuttke2019_to_ret_macular_total_left	16	12.72016097144264	0.6239026183139664	-0.0004137771522419	0.8427338593244399	0.0158545820295037	0.4241755107207746	0.0016912408459769	0.9320609623243492	COMPUTED	-0.019016983062958	-0.0004616044911096	COMPUTED_NO_OUTLIER	True	0.0	0.050369252914	0.0002696246660703
ret_macular_total_left__sys_ad_kunkle2019	ret_macular_total_left_to_sys_ad_kunkle2019	60	67.44993815042127	0.2106149276999912	-0.0002658782085246	0.913769865173485	-0.0123570953411691	0.7556216063019867	0.0634333586490472	0.1101137029915915	COMPUTED	-0.0063872083053064	0.0232291010049457	COMPUTED_NO_OUTLIER	True	6.2806434310516065e-195	0.0713164198112464	0.0084271444989318
ret_macular_total_left__sys_ad_kunkle2019	sys_ad_kunkle2019_to_ret_macular_total_left	18	20.653661663874985	0.2421663070355776	0.0010827691536938	0.6025963592276005	-0.000878545529887	0.9083214425092236	-0.0017201168549333	0.8216170404509979	COMPUTED	0.0017034248564512	0.0141309945859511	COMPUTED_NO_OUTLIER	True	0.0	0.3346634975276982	0.0004382946495588
ret_macular_total_left__sys_pd_nalls2019_clinical	ret_macular_total_left_to_sys_pd_nalls2019_clinical	53	50.638906861391256	0.5275347035356979	0.0051594336497819	0.157788517474498	-0.0393684753539768	0.5149735961843706	-0.1017862466323951	0.0922905633284748	COMPUTED	-0.0898767161015184	-0.0466645439823002	COMPUTED_NO_OUTLIER	True	1.8573040620052346e-74	0.0649744645897403	0.0151570974952016
ret_macular_total_left__sys_pd_nalls2019_clinical	sys_pd_nalls2019_clinical_to_ret_macular_total_left	10	55.61523807084542	9.296085679011412e-09	0.0046367634826482	0.5465168474314632	-0.0156514340344168	0.2673713870904958	0.0069147335587946	0.6241257914466244	COMPUTED	-0.0490157929787168	-0.0070620635593131	COMPUTED_NO_OUTLIER	True	0.0	0.1236095278382324	0.0018565305866526
ret_macular_total_left__sys_sle_bentham2015	ret_macular_total_left_to_sys_sle_bentham2015	52	68.74623074581558	0.0493583356481213	-0.0017918378939026	0.7480893782039438	0.0423876481523352	0.586078047200151	0.104203717321158	0.1806874254410019	COMPUTED	-0.146780916793365	-0.0736874706190085	COMPUTED_NO_OUTLIER	True	4.578579969608647e-15	0.0631417731683776	0.031776622044334
ret_macular_total_left__sys_sle_bentham2015	sys_sle_bentham2015_to_ret_macular_total_left	28	23.462339683758984	0.6599431295278083	0.0008668102624405	0.582437515183305	-0.0023204337244144	0.5867036806659685	-0.0038575689518696	0.3661380810227489	COMPUTED	-0.002882464435843	0.0008400703284057	COMPUTED_NO_OUTLIER	True	0.0	0.999998000001	0.0004738566298991
ret_macular_total_left__sys_ibd_delange2017	ret_macular_total_left_to_sys_ibd_delange2017	44	74.4000578644216	0.0020805272053059	0.0004691474071086	0.8791863278975544	0.0465165450893329	0.2347654607127064	0.0319624292520308	0.4142619120188139	COMPUTED	-0.0050269889800367	0.0310245482246296	COMPUTED_NO_OUTLIER	True	4.781650558009844e-144	0.0541735296933986	0.0066462078699275
ret_macular_total_left__sys_ibd_delange2017	sys_ibd_delange2017_to_ret_macular_total_left	90	95.9553925077991	0.288417453941548	0.0013619780145995	0.0934862945252503	-0.003920720583764	0.5311187214894513	0.0052982361821196	0.3973604910217826	COMPUTED	-0.0025999783498311	0.000378345216072	COMPUTED_NO_OUTLIER	NA	NA	NA	NA
